Unnamed: 0,Model,Length,Beam,Draft,Year,Type,Location,Asking,posted_at,Material,Hull_Type,Is_Mono,Is_Diesel,Motor_Type,Engine_Count,Is_Inboard,Year_Listed,Asking_Price_Adj
76,Catalina 36,36.0,12.0,6.0,1983,racer,"Sequim, Washington",45000.0,2015-11-30,fiberglass ,monohull,1,1,inboard,1,1,2015,51446.30975837177
77,Catalina 22,22.0,8.0,2.0,1983,daysailer,"Kemah, Texas",6000.0,2015-11-29,fiberglass ,monohull,1,0,outboard,1,0,2015,6859.507967782903
78,Al Mason Vitesse 36,36.0,10.0,4.0,1971,cruiser,"Rockland, Maine",19900.0,2021-06-22,wood ,monohull,1,1,inboard,1,1,2021,19900.0
79,Hunter 28.5,28.0,11.0,5.0,1985,cruiser,"Middle river, Maryland",11000.0,2021-06-22,fiberglass ,monohull,1,1,inboard,1,1,2021,11000.0
80,Merit Merit 25,25.0,8.0,4.0,1982,racer,"Northern Chesapeake bay, Maryland",5300.0,2021-06-21,fiberglass ,monohull,1,0,inboard,1,1,2021,5300.0
81,Lippincott 30,30.0,10.0,5.0,1979,racer,"Barrington, Rhode Island",18500.0,2021-06-21,fiberglass ,monohull,1,1,inboard,1,1,2021,18500.0
84,Hunter 240,24.0,8.25,5.5,1999,cruiser,"Indian Creek Marina, Missouri",9995.0,2021-06-20,fiberglass ,monohull,1,0,outboard,1,0,2021,9995.0
85,Lippincott Snipe,15.0,5.0,3.25,1966,daysailer,"Port orange, Florida",3000.0,2021-06-20,wood ,monohull,1,0,motorless,0,0,2021,3000.0
87,Hunter Cherubini design cutter ,37.0,12.0,6.0,1984,cruiser,"Dartmouth Nova Scotia, Outside United States",60000.0,2021-06-20,fiberglass ,monohull,1,1,inboard,1,1,2021,60000.0
88,Freedom Yachts Freedom 32,33.0,12.0,6.0,1985,cruiser,"Cortez, Florida",28000.0,2021-06-19,fiberglass ,monohull,1,1,inboard,1,1,2021,28000.0
89,Aloha 32,32.0,10.0,5.0,1983,cruiser,"Newport, Rhode Island",29900.0,2021-06-19,fiberglass ,monohull,1,1,inboard,1,1,2021,29900.0
90,tartan 27,27.0,8.7,3.0,1968,racer,"Grosse Point Park, Michigan",9500.0,2021-06-19,fiberglass ,monohull,1,1,inboard,1,1,2021,9500.0
94,Rawson 30,30.0,9.0,5.0,1962,cruiser,"San Carlos Sonora Mexico, Arizona",6900.0,2021-06-18,fiberglass ,monohull,1,1,inboard,1,1,2021,6900.0
95,Montego 25,25.0,9.0,4.0,1983,cruiser,"Cincinnati, Ohio",10995.0,2021-06-18,fiberglass ,monohull,1,0,motorless,0,0,2021,10995.0
96,Tartan 30,30.0,12.0,5.0,1975,racer,"Rockport MA, Massachusetts",10000.0,2021-06-18,fiberglass ,monohull,1,1,inboard,1,1,2021,10000.0
97,Beneteau First 325,32.5,11.1,6.1,1985,racer,"Saylorville Lake, Iowa",27500.0,2021-06-18,fiberglass ,monohull,1,1,inboard,1,1,2021,27500.0
98,Boston Whaler Super Cat Catamaran SOLD,15.0,7.6,2.0,1982,daysailer,"Falls Church, Virginia",6000.0,2021-06-17,fiberglass ,catamaran,0,0,outboard,1,0,2021,6000.0
99,Catalina 36 Mk II,36.0,12.0,4.5,1998,cruiser,"Riverside, New Jersey",68000.0,2021-06-17,fiberglass ,monohull,1,1,inboard,1,1,2021,68000.0
100,C&C Mega,30.0,7.0,2.0,1988,cruiser,"Vancouver British Columbia Canada, Outside United States",38195.0,2021-06-17,fiberglass ,monohull,1,0,motorless,0,0,2021,38195.0
101,Hardin Yachts Hardin 45 Ketch,45.0,13.0,5.5,1982,cruiser,"Annapolis, Maryland",125000.0,2021-06-17,fiberglass ,monohull,1,1,inboard,1,1,2021,125000.0
102,Windrider Rave,17.0,17.0,3.0,2000,racer,"Redding, Connecticut",6250.0,2021-06-16,composite ,trimaran,0,0,motorless,0,0,2021,6250.0
103,Norman cross Cross 24,24.0,13.0,2.0,1975,daysailer,"New haven, Connecticut",6500.0,2021-06-16,composite ,trimaran,0,0,outboard,1,0,2021,6500.0
104,Chaser Yachts Chaser 33,33.0,11.0,6.0,1976,racer,"Newport Rhode Island, Rhode Island",15000.0,2021-06-16,fiberglass ,monohull,1,0,inboard,1,1,2021,15000.0
105,Valiant 40,40.0,12.3,6.0,1976,cruiser,"Tahiti French Polynesia, ",68000.0,2021-06-16,fiberglass ,monohull,1,1,inboard,1,1,2021,68000.0
107,Oday 30,30.0,10.75,3.1,1984,cruiser,"North Hero marina, Vermont",18500.0,2021-06-16,fiberglass ,monohull,1,1,inboard,1,1,2021,18500.0
113,CE Ryder Seasprite 23,22.5,7.0,3.0,1980,daysailer,"Swans Island Mane 04685, Maine",6500.0,2021-06-15,fiberglass ,monohull,1,0,outboard,1,0,2021,6500.0
115,Hughes Columbia Hughes Columbia 36 Centre Cockpit,36.0,10.0,4.0,1982,cruiser,"Midland Ontario Canada, ",25000.0,2021-06-14,fiberglass ,monohull,1,1,inboard,1,1,2021,25000.0
116,Tayana 42 Vancouver,42.0,12.5,5.8,1981,cruiser,"Bocas Del Toro - Panama, Outside United States",15000.0,2021-06-14,fiberglass ,monohull,1,1,inboard,1,1,2021,15000.0
117,Allied Greenwich,24.0,7.3,3.0,1969,cruiser,"Ipswich, Massachusetts",1800.0,2021-06-14,fiberglass ,monohull,1,0,motorless,0,0,2021,1800.0
119,Cal 2-46 Mk-II,46.0,12.5,5.6,1973,motorsailer,"1 Joy Lane Rochester NY 14612, New York",42500.0,2021-06-13,fiberglass ,monohull,1,1,inboard,1,1,2021,42500.0
123,Atlantic Macko Catboat,21.0,10.0,5.0,1984,daysailer,"North Kingstown, Rhode Island",14999.0,2021-06-12,fiberglass ,monohull,1,1,inboard,1,1,2021,14999.0
124,Catalina 27,27.0,8.0,4.0,1985,racer,"Muskegon, Michigan",9999.0,2021-06-11,fiberglass ,monohull,1,1,inboard,1,1,2021,9999.0
126,CSY 44 W/O,44.0,13.33,5.1,1980,motorsailer,"Clearwater Municipal Marina-Drew St Clearwater FL, Florida",42000.0,2021-06-11,fiberglass ,monohull,1,1,inboard,1,1,2021,42000.0
128,CAL CAL 28,28.0,9.0,4.5,1987,cruiser,"Portsmouth, Rhode Island",14900.0,2021-06-11,fiberglass ,monohull,1,1,inboard,1,1,2021,14900.0
131,Grampian Sloop,26.0,8.4,4.0,1970,cruiser,"Pelham Manor, New York",3600.0,2021-06-11,fiberglass ,monohull,1,0,outboard,1,0,2021,3600.0
133,Hunter 420 Passage,43.0,13.1,5.0,2005,cruiser,"Titusville, Florida",139900.0,2021-06-10,fiberglass ,monohull,1,1,inboard,1,1,2021,139900.0
134,Sabre 42,42.0,12.6,4.6,1987,racer,"Stuart, Florida",89900.0,2022-06-02,fiberglass ,monohull,1,1,inboard,1,1,2022,89900.0
135,CSY 37b,37.0,12.0,5.0,1980,cruiser,"Deltaville, Virginia",72500.0,2021-10-22,fiberglass ,monohull,1,1,inboard,1,1,2021,72500.0
136,Cheoy Lee Luders 30,30.0,9.0,5.0,1975,cruiser,"Delran, New Jersey",3500.0,2021-06-10,fiberglass ,monohull,1,1,inboard,1,1,2021,3500.0
137,Jeanneau Sun Odyssey 45,45.0,14.34,6.73,2004,cruiser,"Aruba, Outside United States",99000.0,2021-06-10,fiberglass ,monohull,1,1,inboard,1,1,2021,99000.0
138,Passport 40,39.7,13.7,5.8,1983,cruiser,"Orcas, Washington",125000.0,2021-06-09,fiberglass ,monohull,1,1,inboard,1,1,2021,125000.0
140,Tartan 34C,34.0,10.17,4.0,1968,cruiser,"Mayo, Maryland",9999.0,2021-06-08,fiberglass ,monohull,1,0,inboard,1,1,2021,9999.0
141,Pearson 27 Sloop Rig - Wing Keel,27.0,9.1,3.5,1989,cruiser,"Point Bay Marina Charlotte, Vermont",10500.0,2021-06-08,fiberglass ,monohull,1,1,inboard,1,1,2021,10500.0
142,Island Packet 380,39.6,13.0,5.0,2001,cruiser,"US Virgin Islands, Outside United States",150000.0,2021-06-08,fiberglass ,monohull,1,1,inboard,1,1,2021,150000.0
143,Chris Craft Shields,30.21,6.42,4.75,1963,daysailer,"Qubec, Outside United States",19000.0,2021-06-08,fiberglass ,monohull,1,0,inboard,1,1,2021,19000.0
144,Pearson P33 No. 248,33.0,10.0,4.0,1974,cruiser,"Gulfport, Florida",3000.0,2021-06-08,fiberglass ,monohull,1,1,inboard,1,1,2021,3000.0
145,Hunter 37.5,37.6,12.83,4.11,1991,cruiser,"Racine, Wisconsin",64500.0,2021-06-08,fiberglass ,monohull,1,1,inboard,1,1,2021,64499.99999999999
150, bristol 32,32.0,9.5,4.8,1979,cruiser,"rochester, New York",28000.0,2021-06-06,fiberglass ,monohull,1,1,inboard,1,1,2021,28000.0
151,Haussen Folkboat,26.0,7.5,4.5,1958,daysailer,"Afton, Oklahoma",9000.0,2022-03-03,wood ,monohull,1,0,outboard,1,0,2022,9000.0
152,Island Packet Island Packet 32,35.0,11.5,5.0,1990,cruiser,"Blaine, Washington",67000.0,2021-06-05,fiberglass ,monohull,1,1,inboard,1,1,2021,67000.0
156,Benetaeu Oceanis,38.0,12.6,5.4,2000,cruiser,"Ft lauderdale, Florida",90000.0,2013-10-14,fiberglass ,monohull,1,1,inboard,1,1,2013,104685.8433101388
159,Catalina 36 Mark II,36.4,11.11,5.1,2000,motorsailer,"Willsboro Bay Marina, New York",99000.0,2013-10-13,fiberglass ,monohull,1,1,inboard,1,1,2013,115154.42764115268
161,Catalina 36,36.0,12.0,6.0,1986,cruiser,"Blue Hill, Maine",49000.0,2013-10-12,fiberglass ,monohull,1,1,inboard,1,1,2013,56995.62580218668
163,Catalina 22,22.0,8.0,4.0,1976,daysailer,"Stockton, Missouri",4500.0,2013-10-10,fiberglass ,monohull,1,0,outboard,1,0,2013,5234.29216550694
164,catalina 30,30.0,10.9,4.8,1987,cruiser,"Clearwater, Florida",19500.0,2013-10-09,fiberglass ,monohull,1,1,inboard,1,1,2013,22681.93271719674
166,Hunter 380,38.0,12.5,5.0,2001,cruiser,"Perry, Kansas",95000.0,2013-10-09,fiberglass ,monohull,1,1,inboard,1,1,2013,110501.7234940354
167,hunter 25.5,25.5,9.0,4.5,1986,daysailer,"isle of palms, South Carolina",5600.0,2013-10-08,fiberglass ,monohull,1,0,outboard,1,0,2013,6513.785805964192
168,PEARSON Cutter,36.0,11.6,4.6,1981,cruiser,"Rio Dulce Guatemala, Outside United States",69500.0,2013-10-08,fiberglass ,monohull,1,1,inboard,1,1,2013,80840.73455616274
170,custom built Bruce Roberts,38.0,12.0,4.1,2005,cruiser,"Panama City, Florida",78500.0,2013-10-07,fiberglass ,monohull,1,1,inboard,1,1,2013,91309.31888717662
171,Hunter Cherubini,25.0,8.0,4.0,1977,cruiser,"Pasadena, Maryland",5200.0,2013-10-07,fiberglass ,monohull,1,0,outboard,1,0,2013,6048.515391252464
172,C&C Mk1,35.0,9.0,5.0,1971,cruiser,"Kingston, Outside United States",36800.0,2013-10-06,fiberglass ,monohull,1,1,inboard,1,1,2013,42804.878153478974
174,Pearson 26,26.0,8.0,4.0,1975,daysailer,"Branford, Connecticut",7500.0,2013-10-06,fiberglass ,monohull,1,0,outboard,1,0,2013,8723.820275844899
175,Tanzer T22,22.0,9.0,2.5,1978,daysailer,"Clinton, Connecticut",4500.0,2013-10-05,fiberglass ,monohull,1,0,outboard,1,0,2013,5234.29216550694
181,catalina 22,22.0,8.0,1.75,1972,daysailer,"Bayville, New Jersey",5000.0,2013-10-03,fiberglass ,monohull,1,0,outboard,1,0,2013,5815.8801838966
182,Beneteau First 210,21.0,8.2,3.6,1994,cruiser,"Cleveland, Ohio",10500.0,2013-10-03,fiberglass ,monohull,1,0,outboard,1,0,2013,12213.34838618286
190,O'Day ,28.0,11.0,4.5,1980,cruiser,"Kittery, Maine",17500.0,2013-09-29,fiberglass ,monohull,1,1,inboard,1,1,2013,20355.580643638103
191,MAXI 95,32.0,10.58,4.8,1976,motorsailer,"Malta, Outside United States",25000.0,2013-09-29,fiberglass ,monohull,1,1,inboard,1,1,2013,29079.400919483
193,C&C Encounter,26.0,10.0,3.8,1979,cruiser,"South Holland, Michigan",9500.0,2013-09-25,fiberglass ,monohull,1,1,inboard,1,1,2013,11050.17234940354
202,Grampian 30,30.0,10.0,4.5,1970,cruiser,"Kingston, New York",11000.0,2013-09-19,fiberglass ,monohull,1,1,inboard,1,1,2013,12794.93640457252
204,Catalina 16.5,17.2,7.0,4.5,2013,daysailer,"Irvine, California",10500.0,2013-09-19,fiberglass ,monohull,1,0,motorless,0,0,2013,12213.34838618286
205,Macgregor 26,25.0,8.0,3.0,1984,daysailer,"pensacola, Florida",7000.0,2013-09-19,fiberglass ,monohull,1,0,outboard,1,0,2013,8142.23225745524
206,Customflex Flying Scot,19.0,6.9,4.0,1967,daysailer,"Red Lion, Pennsylvania",3000.0,2013-09-19,fiberglass ,monohull,1,0,motorless,0,0,2013,3489.52811033796
209,Sovereign 5.0,17.0,8.0,2.5,1981,cruiser,"Annapolis, Maryland",5000.0,2013-09-17,fiberglass ,monohull,1,0,outboard,1,0,2013,5815.8801838966
211,Hunter 212,21.0,8.0,2.0,2000,daysailer,"Worcester, Massachusetts",3300.0,2013-09-17,composite ,monohull,1,0,motorless,0,0,2013,3838.480921371756
212,Irwin 32.5,32.5,10.0,4.0,1973,cruiser,"Lake Travis, Texas",25500.0,2013-09-17,fiberglass ,monohull,1,1,inboard,1,1,2013,29660.98893787266
213,sparkman stephans Yankee,30.0,9.0,5.0,1972,cruiser,"Charleston, South Carolina",12000.0,2013-09-16,fiberglass ,monohull,1,1,inboard,1,1,2013,13958.11244135184
214,Hunter Cherubini,25.0,7.8,3.4,1978,cruiser,"Forked River, New Jersey",3900.0,2013-09-16,fiberglass ,monohull,1,0,outboard,1,0,2013,4536.386543439347
216,Tillotson-Pearson J-24,24.0,9.0,4.0,1980,racer,"Ft Walton Beach, North Carolina",13000.0,2013-09-16,fiberglass ,monohull,1,0,outboard,1,0,2013,15121.28847813116
222,HUNTER 25-1983,25.0,8.0,3.9,1983,cruiser,"Bridgeport, Connecticut",4500.0,2013-09-13,fiberglass ,monohull,1,0,outboard,1,0,2013,5234.29216550694
224,Renken ,18.0,6.33,2.0,1983,cruiser,"Milwauke, Wisconsin",5500.0,2013-09-11,fiberglass ,monohull,1,0,outboard,1,0,2013,6397.46820228626
226,C&C 35-3,34.8,11.3,6.5,1985,cruiser,"Chicago, Illinois",49900.0,2013-09-11,fiberglass ,monohull,1,1,inboard,1,1,2013,58042.48423528807
228,Homemade Glen-L 11,11.0,5.0,2.0,2012,daysailer,"Cincinnati, Ohio",2000.0,2013-09-10,fiberglass ,monohull,1,0,outboard,1,0,2013,2326.35207355864
229,catalina mk2,36.0,11.11,5.1,1996,cruiser,"hot springs, Arkansas",59500.0,2013-09-09,fiberglass ,monohull,1,1,inboard,1,1,2013,69208.97418836954
230,Spirit sloop,28.0,9.0,5.0,1981,cruiser,"Barrington, Rhode Island",15000.0,2013-09-09,fiberglass ,monohull,1,1,inboard,1,1,2013,17447.640551689798
232,Catalina 27' sailboat,27.0,9.0,4.0,1983,daysailer,"Roosevelt Lake near Phoenix, Arizona",6500.0,2022-05-04,fiberglass ,monohull,1,1,inboard,1,1,2022,6500.0
233,Jongert Trewes Steel Custom Ketch,52.0,15.0,6.0,1972,cruiser,"Greece, Outside United States",148000.0,2022-05-03,steel ,monohull,1,1,inboard,1,1,2022,148000.0
234,Catalina 34,34.0,11.9,3.1,1988,cruiser,"Naples, Florida",42500.0,2022-05-04,fiberglass ,monohull,1,1,inboard,1,1,2022,42500.0
235,Catalina Mark 1  tall rig fin keel,36.5,11.9,5.1,1987,cruiser,"Luperon  Dominican republic, Outside United States",19900.0,2022-05-04,fiberglass ,monohull,1,1,inboard,1,1,2022,19900.0
236,MacGregor Newport Venture,23.0,7.17,5.5,1976,daysailer,"Decatur, Georgia",7000.0,2022-05-04,fiberglass ,monohull,1,0,outboard,1,0,2022,7000.0
237,Contest 36s,36.0,11.8,6.3,1985,racer,"Schooner Cove Stamford, Connecticut",55000.0,2022-05-04,fiberglass ,monohull,1,1,inboard,1,1,2022,55000.0
241,HUNTER 28.5,28.0,10.5,4.0,1988,cruiser,"Louisville, Kentucky",13000.0,2022-05-02,fiberglass ,monohull,1,1,inboard,1,1,2022,13000.0
242,Jeanneau Sun Kiss 47,47.0,13.5,6.5,1990,cruiser,"Saint Martin caraibi, Outside United States",90000.0,2022-05-02,fiberglass ,monohull,1,1,inboard,1,1,2022,90000.0
245,Gulfstar Aft cockpit,37.0,11.93,4.9,1978,cruiser,"Ft Pierce, Florida",34000.0,2022-05-02,fiberglass ,monohull,1,1,inboard,1,1,2022,34000.0
247,Pearson 10 Meter,33.0,11.0,5.9,1974,racer,"Playboy Marine Dania, Florida",8500.0,2022-05-03,fiberglass ,monohull,1,1,inboard,1,1,2022,8500.0
248,Southern Cross 31,31.0,9.5,4.6,1975,cruiser,"Groton, Connecticut",24900.0,2022-05-02,fiberglass ,monohull,1,1,inboard,1,1,2022,24900.0
249,Peterson NY 40 Ny40 one design,40.0,13.0,6.8,1979,racer,"Stockton Springs, Maine",42000.0,2022-05-02,fiberglass ,monohull,1,1,inboard,1,1,2022,42000.0
253,Colvin Gazelle  Junk-Rigged,42.0,12.0,4.0,1990,cruiser,"salt spring island, Outside United States",19500.0,2022-05-01,steel ,monohull,1,1,inboard,1,1,2022,19500.0
254,Johnstone Boats J-36,36.0,11.76,6.6,1981,racer,"Gig Harbor, Washington",14200.0,2022-05-02,fiberglass ,monohull,1,1,inboard,1,1,2022,14200.0
256,Catalina 34 Mk.1.5,34.5,11.9,4.2,1991,cruiser,"Lighthouse Point, Florida",39500.0,2022-05-02,fiberglass ,monohull,1,1,inboard,1,1,2022,39500.0
257,Beneteau Oceanis 400 Tri cabin,40.0,12.8,5.6,1996,cruiser,"Miami, Florida",62900.0,2022-05-01,fiberglass ,monohull,1,1,inboard,1,1,2022,62900.0
258,S2 7.9,27.0,8.0,5.0,1982,racer,"Mayfield Yatch Club Mayfield NY, New York",8500.0,2022-05-02,fiberglass ,monohull,1,0,outboard,1,0,2022,8500.0
262,Morgan 321,32.0,11.5,4.3,1982,cruiser,"Forked River, New Jersey",29900.0,2022-04-29,fiberglass ,monohull,1,0,inboard,1,1,2022,29900.0
263,Morgan 382,38.4,12.0,5.6,1981,cruiser,"Annapolis, Maryland",32000.0,2022-04-29,fiberglass ,monohull,1,1,inboard,1,1,2022,32000.0
264,Kelt 9.0,30.0,10.2,3.6,1985,cruiser,"Mayo, Maryland",9900.0,2022-04-30,fiberglass ,monohull,1,1,inboard,1,1,2022,9900.0
265,Tayana 37,37.0,11.5,5.75,1978,cruiser,"Mazatlan Mexico, ",68000.0,2022-04-29,fiberglass ,monohull,1,1,inboard,1,1,2022,68000.0
266,Catalina 27 Standard Inboard Diesel,27.0,8.9,4.0,1981,cruiser,"Mayo, Maryland",6500.0,2022-04-29,fiberglass ,monohull,1,1,inboard,1,1,2022,6500.0
267,Hobie 33,33.0,8.0,6.0,1984,racer,"Oceanside, California",15000.0,2022-04-29,fiberglass ,monohull,1,0,outboard,1,0,2022,15000.0
269,CALIBER ,33.0,11.4,4.6,1986,cruiser,"Deltaville, Virginia",29900.0,2022-07-06,fiberglass ,monohull,1,1,inboard,1,1,2022,29900.0
270,Whiting 40,40.0,10.5,5.7,1990,cruiser,"Gulf Harbour Marina, Outside United States",84364.0,2022-04-28,fiberglass ,monohull,1,1,inboard,1,1,2022,84364.0
271,Sabre MK1,34.0,10.0,4.0,1979,cruiser,"Norwalk, Connecticut",24000.0,2022-04-29,fiberglass ,monohull,1,0,inboard,1,1,2022,24000.0
272,Cape Dory 30,30.0,9.0,4.2,1982,cruiser,"Garrison, North Dakota",27000.0,2022-04-28,fiberglass ,monohull,1,0,inboard,1,1,2022,27000.0
273,Bangor Punta O'Day 30,30.0,11.0,4.5,1980,cruiser,"Kings Park, New York",2000.0,2022-04-29,fiberglass ,monohull,1,1,inboard,1,1,2022,2000.0
274,Catalina Catalina 38,38.0,11.1,6.9,1980,racer,"Northport, New York",25500.0,2022-07-14,fiberglass ,monohull,1,1,inboard,1,1,2022,25500.0
275,GulfStar SailMaster,41.0,12.0,6.0,1975,cruiser,"Grenada, Outside United States",67900.0,2022-04-28,fiberglass ,monohull,1,1,inboard,1,1,2022,67900.0
276,Beneteau 305,30.5,10.5,5.5,1986,cruiser,"Mayo, Maryland",14900.0,2022-04-29,fiberglass ,monohull,1,1,inboard,1,1,2022,14900.0
277,Catalina 34,34.5,11.75,5.58,1987,cruiser,"Mayo, Maryland",19900.0,2022-04-29,fiberglass ,monohull,1,1,inboard,1,1,2022,19900.0
278,Hunter Marine 23,23.0,8.0,2.3,1987,cruiser,"Scotts Marina Grapevine Lake, Texas",5000.0,2022-04-29,fiberglass ,monohull,1,0,outboard,1,0,2022,5000.0
279,General Boat Rhodes 22,22.0,8.0,4.0,1986,daysailer,"Grayson or Morehead, Kentucky",6500.0,2022-04-28,fiberglass ,monohull,1,0,outboard,1,0,2022,6500.0
281,CAL 29,29.0,9.0,5.0,1979,cruiser,"Sandusky, Ohio",12000.0,2022-04-27,fiberglass ,monohull,1,0,inboard,1,1,2022,12000.0
282,j boats J 30,30.0,11.18,5.25,1981,racer,"Westport, Connecticut",18000.0,2022-04-28,fiberglass ,monohull,1,1,inboard,1,1,2022,18000.0
284,Allied Princess MKII features,36.0,11.0,4.5,1979,cruiser,"Wickford, Rhode Island",79500.0,2022-07-10,fiberglass ,monohull,1,1,inboard,1,1,2022,79500.0
286,MacGregor 26D,26.0,7.11,5.4,1990,cruiser,"Lake Lanier NE of Atlanta, Georgia",8350.0,2022-04-27,fiberglass ,monohull,1,0,outboard,1,0,2022,8350.0
287,Hunter 426DS,42.0,14.5,5.0,2003,cruiser,"Islamorada, Florida",49900.0,2022-04-28,fiberglass ,monohull,1,1,inboard,1,1,2022,49900.0
289,Beneteau Oceanis41,41.0,13.5,6.0,2013,cruiser,"BVI, Outside United States",59000.0,2022-04-27,fiberglass ,monohull,1,1,inboard,1,1,2022,59000.0
291,Gulfstar 44 Mark II,44.8,13.2,5.6,1985,cruiser,"St Martin, ",75000.0,2022-04-27,fiberglass ,monohull,1,0,inboard,1,1,2022,75000.0
292,Beneteau Oceanis,37.0,12.1,4.7,2013,cruiser,"Lake Lanier NE of Atlanta, Georgia",129000.0,2022-04-27,fiberglass ,monohull,1,1,inboard,1,1,2022,129000.0
293,Catalina catalina 30,30.0,10.83,5.25,1986,daysailer,"Edgewater Marina, Ohio",17900.0,2022-04-27,fiberglass ,monohull,1,1,inboard,1,1,2022,17900.0
296,Mirage 35,35.0,11.5,5.0,1987,cruiser,"Midland Ontario, Outside United States",36000.0,2022-04-27,fiberglass ,monohull,1,1,inboard,1,1,2022,36000.0
302,Cal 40,39.5,11.0,5.6,1971,racer,"Pensacola, Florida",22000.0,2022-04-26,fiberglass ,monohull,1,1,inboard,1,1,2022,22000.0
303,Catalina 34 MK1 Tall Rig Shallow Draft,34.0,12.2,4.8,1988,cruiser,"Brooklyn, New York",37500.0,2022-04-26,fiberglass ,monohull,1,1,inboard,1,1,2022,37500.0
305,Catalina 350,35.0,13.0,4.6,2006,cruiser,"Marion, Massachusetts",110000.0,2022-07-05,fiberglass ,monohull,1,1,inboard,1,1,2022,110000.0
306,Transworld Island Trader41 ketch,41.0,12.0,6.0,1978,cruiser,"Indiantown, Florida",38000.0,2022-04-26,fiberglass ,monohull,1,1,inboard,1,1,2022,38000.0
307,Ranger ,33.0,9.58,5.0,1971,racer,"Oak Point, Texas",16000.0,2022-04-27,fiberglass ,monohull,1,0,inboard,1,1,2022,16000.0
308,O'Day 272,27.0,9.0,2.11,1987,cruiser,"Westfield Barcelona Harbor, New York",11900.0,2012-08-10,fiberglass ,monohull,1,0,outboard,1,0,2012,14044.543846964643
309,Tartan 30,30.0,10.0,5.5,1974,cruiser,"Ithaca, New York",16000.0,2012-08-10,fiberglass ,monohull,1,0,inboard,1,1,2012,18883.42029843985
310,Hunter 31,31.0,11.0,5.3,1984,racer,"verow Beach, Florida",19900.0,2012-08-09,fiberglass ,monohull,1,1,inboard,1,1,2012,23486.25399618457
311,Catalina 22,21.6,7.8,2.5,1982,daysailer,"Hull, Massachusetts",5000.0,2012-08-08,fiberglass ,monohull,1,0,outboard,1,0,2012,5901.068843262456
316,Irwin Citation,34.2,11.2,4.6,1981,cruiser,"Ft Meyers, Florida",17900.0,2012-08-06,fiberglass ,monohull,1,1,inboard,1,1,2012,21125.826458879597
318,C&C Niagara,24.0,8.9,4.0,1976,cruiser,"Plattsburgh NY, New York",6500.0,2012-08-05,fiberglass ,monohull,1,0,outboard,1,0,2012,7671.389496241192
319,Beneteau Oceanis 40CC,40.0,12.9,5.6,2000,cruiser,"St Thomas, Outside United States",120000.0,2012-08-05,fiberglass ,monohull,1,0,motorless,0,0,2012,141625.65223829894
322,Pearson 31-2,31.0,11.0,5.9,1988,cruiser,"Clinton CT, Connecticut",34900.0,2012-08-03,fiberglass ,monohull,1,1,inboard,1,1,2012,41189.46052597194
323,O'Day Oday 322,32.2,10.8,4.2,1988,cruiser,"Cheboygan, Michigan",39000.0,2012-08-03,fiberglass ,monohull,1,1,inboard,1,1,2012,46028.33697744716
326,Tanzer ,22.0,8.0,3.0,1972,daysailer,"Clifton Park, New York",4200.0,2012-08-02,fiberglass ,monohull,1,0,outboard,1,0,2012,4956.897828340462
327,Irwin 44CC,44.0,12.0,5.5,1988,cruiser,"Luperon Dominican Republic, North Carolina",75000.0,2012-08-02,fiberglass ,monohull,1,1,inboard,1,1,2012,88516.03264893683
328,Laguna Laguna 30,30.0,11.0,4.0,1984,cruiser,"Philadelphia, Pennsylvania",19999.0,2012-08-01,fiberglass ,monohull,1,1,inboard,1,1,2012,23603.09515928117
330,Pearson Pearson 30,30.0,9.5,4.5,1978,cruiser,"Alpena, Michigan",13950.0,2012-07-31,fiberglass ,monohull,1,0,inboard,1,1,2012,16463.982072702252
333,Bayliner Buccaneer 220,22.0,7.11,4.0,1980,racer,"Chippewa Falls, Wisconsin",2900.0,2012-07-30,fiberglass ,monohull,1,0,motorless,0,0,2012,3422.619929092224
335,Hunter 28.5,28.5,10.6,5.2,1984,motorsailer,"Stevensville, Maryland",10000.0,2012-07-30,fiberglass ,monohull,1,1,inboard,1,1,2012,11802.137686524911
336,Hunter Hunter 27,27.0,9.3,3.6,1992,cruiser,"Swickley, Pennsylvania",16000.0,2012-07-30,fiberglass ,monohull,1,0,outboard,1,0,2012,18883.42029843985
337,O'Day 27,27.0,9.0,4.0,1976,cruiser,"Manitowoc, Wisconsin",11300.0,2012-07-30,fiberglass ,monohull,1,0,inboard,1,1,2012,13336.41558577315
339,Hughes 26E,26.0,9.0,4.25,1978,cruiser,"Toronto Canada, Outside United States",9000.0,2012-07-28,fiberglass ,monohull,1,0,inboard,1,1,2012,10621.92391787242
340,pearson Pearson 30,30.0,9.6,5.0,1976,racer,"Port Washington, New York",7000.0,2012-07-28,fiberglass ,monohull,1,0,inboard,1,1,2012,8261.496380567438
343,Catalina copri,27.0,10.0,4.0,1998,cruiser,"Cape Charles, Virginia",10000.0,2012-07-26,fiberglass ,monohull,1,0,outboard,1,0,2012,11802.137686524911
344,C&C Yachts ,32.0,10.3,5.8,1980,cruiser,"Boston Shipyard  Marina Boston Harbor, Massachusetts",27500.0,2012-07-26,fiberglass ,monohull,1,1,inboard,1,1,2012,32455.878637943504
345,Tanzer 26,26.4,8.8,3.1,1976,racer,"Midland, Outside United States",8500.0,2012-07-26,fiberglass ,monohull,1,0,outboard,1,0,2012,10031.817033546173
